1000, 0.0014, 0.10119569301605225
1000, 0.0014, 0.10100964456796646
1000, 0.0014, 0.10097973793745041
1000, 0.0014, 0.10089623183012009
1000, 0.0014, 0.10099710524082184
1000, 0.0014, 0.10105564445257187
1000, 0.0014, 0.10085610300302505
1000, 0.0014, 0.10098419338464737
1000, 0.0014, 0.10103689134120941
1000, 0.0014, 0.100985586643219
1000, 0.0014, 0.10107369720935822
1000, 0.0014, 0.10105253756046295
1000, 0.0014, 0.10103238373994827
1000, 0.0014, 0.10085588693618774
1000, 0.0014, 0.10113773494958878
1000, 0.0014, 0.10079219937324524
1000, 0.0014, 0.10107477754354477
1000, 0.0014, 0.10102632641792297
1000, 0.0014, 0.10097493976354599
1000, 0.0014, 0.10095139592885971
1000, 0.0014, 0.10088944435119629
1000, 0.0014, 0.10086316615343094
1000, 0.0014, 0.10087272524833679
1000, 0.0014, 0.10110311210155487
1000, 0.0014, 0.10095661878585815
1000, 0.0014, 0.1010633185505867
1000, 0.0014, 0.1010519340634346
1000, 0.0014, 0.1010865867137909
1000, 0.0014, 0.10120811313390732
1000, 0.0014, 0.1009662002325058
1000, 0.0014, 0.1010013073682785
1000, 0.0014, 0.1010584756731987
1000, 0.0014, 0.10081685334444046
1000, 0.0014, 0.10102514177560806
1000, 0.0014, 0.1010611280798912
1000, 0.0014, 0.10098107904195786
1000, 0.0014, 0.10105306655168533
1000, 0.0014, 0.10093864053487778
1000, 0.0014, 0.10100362449884415
1000, 0.0014, 0.10096222162246704
1000, 0.0014, 0.10092102736234665
1000, 0.0014, 0.10106196254491806
1000, 0.0014, 0.10107351839542389
1000, 0.0014, 0.10096602886915207
1000, 0.0014, 0.10101189464330673
1000, 0.0014, 0.10098471492528915
1000, 0.0014, 0.10104498267173767
1000, 0.0014, 0.1008577048778534
1000, 0.0014, 0.1009223461151123
1000, 0.0014, 0.10107794404029846
1000, 0.0014, 0.10109482705593109
1000, 0.0014, 0.10111407190561295
1000, 0.0014, 0.10050681233406067
1000, 0.0014, 0.10078944265842438
